N,P,K,temperature,humidity,ph,NPK_Ratio,rainfall,Wind_Speed (m/s),Solar_Radiation (kWh/m²),Crop Variety Category,Y_Max,Soil_Quality,Crop_Yield
79,59,17,20.37999665,63.73849998,6.644205485,1.0394736842105263,108.5054416,3.025377822551113,17.869567047914025,maize,15.0,2,22.44539836518355
91,55,15,18.09300227,72.61024172,6.376651091,1.3,78.96159541,3.117045522755682,17.99985842255307,maize,15.0,2,22.294585582221046
76,51,18,26.16985907,71.96246617,6.247040422,1.1014492753623188,79.84925393,3.060343683265915,17.935627917533747,maize,15.0,2,22.902254094909388
87,48,25,18.65396672,61.37879671,6.656730007999999,1.1917808219178083,93.62039175,3.1449942153342327,17.789644665249526,maize,15.0,2,22.285461454255046
71,60,22,26.07470121,59.37147589,6.2048017,0.8658536585365854,85.75692395,3.2016528117958867,17.931536635705843,maize,15.0,2,22.753133133104136
90,57,24,18.92851916,72.80086137,6.158860284,1.1111111111111112,82.34162918,3.0650320868050698,17.95275028109361,maize,15.0,2,22.22689110831684
67,35,22,23.30546753,63.24648023,6.385684213999999,1.1754385964912282,108.7603001,3.1178106274623913,17.825832799500613,maize,15.0,2,22.711163012387946
60,54,19,18.74826712,62.49878458,6.417820493,0.821917808219178,70.23401597,3.109600871566773,17.929591053715278,maize,15.0,2,22.2974205144302
83,58,23,19.74213321,59.66263104,6.381201909,1.0246913580246915,65.50861389,3.230723341714817,17.920039414965323,maize,15.0,2,22.39022221283529
83,57,19,25.73044432,70.74739256,6.877869005,1.0921052631578947,98.73771338,3.216931042478548,17.79992151333766,maize,15.0,2,22.708875947283747
40,72,77,17.02498456,16.98861173,7.485996067,0.2684563758389262,88.55123143,3.1378228534411976,17.949997279155554,chickpea,3.0,0,20.186004276219457
23,72,84,19.02061277,17.13159126,6.920251378,0.14743589743589744,79.92698081,3.2276786959888626,17.97029699575755,chickpea,3.0,0,21.556076828725665
39,58,85,17.88776475,15.40589717,5.9969320370000005,0.2727272727272727,68.54932919,3.155328600316196,18.022523667438254,chickpea,3.0,0,21.30726651576326
22,72,85,18.86805647,15.65809214,6.391173589,0.14012738853503184,88.51048983,3.1828310977423175,18.019598748324217,chickpea,3.0,0,21.882412151502578
36,67,77,18.36952567,19.56381041,7.152811172000001,0.25,79.26357665,3.3773418178047763,17.776451606325015,chickpea,3.0,0,21.088884777590753
32,73,81,20.45078582,15.40312102,5.988992796000002,0.2077922077922078,92.68373702,3.3440427139539577,17.820436039129213,chickpea,3.0,0,21.546521260957213
58,70,84,20.6543203,16.60820843,6.231049027999999,0.37662337662337664,74.6631118,3.080038485082163,17.96572206984159,chickpea,3.0,0,22.00077945033509
59,70,84,17.3348681,18.74926979,7.550808267000001,0.38311688311688313,82.61734721,3.2929698505628404,17.965597138211947,chickpea,3.0,0,20.123749548268165
42,62,75,18.17912258,18.90426935,7.010570541,0.30656934306569344,81.84997529,3.291136264224082,17.96572331175133,chickpea,3.0,0,21.366902426061984
28,74,81,18.01272266,18.30968112,8.753795334,0.18064516129032257,81.98568791,3.0951702798996608,18.299491692186198,chickpea,3.0,0,18.92988026490446
58,66,79,20.99373558,19.33470387,8.718192847000001,0.4,93.55280105,3.2918743731504088,17.97130759419004,chickpea,3.0,0,19.28878316828539
43,66,79,19.46233971,15.22538951,7.976607593,0.296551724137931,74.58565097,3.363789800616178,18.027775107138787,chickpea,3.0,0,19.56263843081534
58,63,81,19.81344531,14.69765308,6.515499548999999,0.4027777777777778,78.96514709,3.0977421281504816,18.009618719470044,chickpea,3.0,0,22.062273654529953
23,62,85,18.97424756,19.5161216,8.490127142,0.1564625850340136,80.7108745,3.1182463266734963,17.979357668251303,chickpea,3.0,0,19.09198808841023
27,62,77,18.19737048,14.71070537,6.576415562,0.19424460431654678,70.18185181,3.311762755459273,17.88269161865669,chickpea,3.0,0,21.825567742263352
28,72,84,18.72963144,19.18197264,6.481783042999999,0.1794871794871795,71.58010169,3.2371461398574874,17.990115465170053,chickpea,3.0,0,21.951802299020528
50,56,76,20.99502153,19.8601304,7.966605025,0.3787878787878788,73.50734019,3.265144236298875,17.83693602166697,chickpea,3.0,0,19.765800722209608
39,71,84,20.28155898,16.39535215,8.140825437,0.25161290322580643,82.52339655,3.2440555304149723,17.890536682446726,chickpea,3.0,0,19.473857056612793
25,78,76,17.48042641,15.7559405,7.228963452,0.16233766233766234,66.96980581,3.249066200867737,17.865682188337814,chickpea,3.0,0,20.75379505137352
31,70,77,20.88818675,14.32313811,6.492546046,0.2108843537414966,90.46228334,3.0773493959438145,17.922405957059357,chickpea,3.0,0,22.122650832240787
26,80,83,17.08498521,16.14565756,7.528599957000001,0.15950920245398773,71.31007253,3.3147283794370677,18.145684399788077,chickpea,3.0,0,20.05664068720155
25,68,77,20.09340593,15.11279612,7.701446446,0.1724137931034483,85.74904898,3.3269556080177,17.72749202386155,chickpea,3.0,0,20.0039829793605
31,78,76,17.57212145,14.99927489,8.519975748,0.2012987012987013,89.31050665,3.18705753436812,17.982844562158178,chickpea,3.0,0,18.928270610550552
60,68,83,19.12065218,18.43475844,6.620900869,0.3973509933774834,85.52950164,3.2056489137935364,17.75294695600176,chickpea,3.0,0,22.006286554076944
59,62,83,18.57665902,19.22008229,8.104396057999999,0.4068965517241379,72.94940441,3.0568858585193506,17.86702535654178,chickpea,3.0,0,19.385989404705704
22,67,78,17.16606398,14.42457525,6.204090835,0.15172413793103448,72.32667516,3.261422084376706,18.02311360281746,chickpea,3.0,0,21.50911338188301
36,65,80,18.2872007,16.67921616,6.051091339,0.2482758620689655,74.87445574,3.267202352946337,17.920646545030273,chickpea,3.0,0,21.462686692732706
59,60,84,19.03025305,18.66725565,7.690962337999999,0.4097222222222222,94.70992037,3.203777507074992,17.806444065327796,chickpea,3.0,0,20.02029921707129
54,77,85,17.141861399999996,17.0662427,7.8292111439999985,0.3333333333333333,83.74606679,3.322431944761973,17.842688172194727,chickpea,3.0,0,19.57410923290702
43,68,81,17.47809436,17.93253975,6.761599706,0.28859060402684567,78.92060234,3.176588885676929,17.982178318014192,chickpea,3.0,0,21.68702635838027
28,76,82,20.56601874,14.25803981,6.654425315,0.17721518987341772,83.75937135,3.266457201364283,17.841181879949012,chickpea,3.0,0,22.031288479283116
42,79,85,17.22385224,15.82069268,6.129533877,0.25609756097560976,76.57580954,3.108030174905711,17.935864402078924,chickpea,3.0,0,21.494678956595756
32,60,83,19.69141713,19.44225438,8.829273328,0.22377622377622378,91.76071648,3.207641393687499,17.918775727111107,chickpea,3.0,0,19.103758959162768
22,78,76,17.84851658,19.09172907,8.621662982,0.14285714285714285,76.32470713,3.192561182984639,17.849058508360145,chickpea,3.0,0,18.923599948139582
31,79,75,18.8202251,16.1074793,8.204862075,0.2012987012987013,89.73119396,3.232527400979017,18.128612952053256,chickpea,3.0,0,19.25540876194684
28,58,81,17.47500984,16.54314829,6.18042747,0.2014388489208633,93.35034262,3.173043915891587,17.977610445352525,chickpea,3.0,0,21.560108440725333
57,58,77,18.72649425,17.58406365,7.978996755,0.4222222222222222,81.20176515,3.196849349207756,17.711704284454964,chickpea,3.0,0,19.521569814429615
49,55,78,18.65580107,16.17772668,7.863113671,0.3684210526315789,81.70769297,3.2926013259190734,17.93286397459767,chickpea,3.0,0,19.649354576477474
46,76,77,18.2356751,19.68538502,6.967843048,0.3006535947712418,83.74879344,3.166320185051101,17.848039896643886,chickpea,3.0,0,21.47800083730609
54,61,77,18.81198127,15.21618225,6.206582192999999,0.391304347826087,77.54294240000002,3.049338898701055,17.999461876600346,chickpea,3.0,0,21.76670342836879
38,60,76,18.65054116,17.80852431,8.868741443,0.27941176470588236,77.92798682,3.3849549991954646,17.834966469277454,chickpea,3.0,0,18.985308752050685
59,55,79,20.36720401,16.89574311,8.766128654,0.44029850746268656,82.2545577,3.3481420166439713,17.902744898974035,chickpea,3.0,0,19.185862515426198
36,76,75,18.38120357,16.63805158,8.736337905,0.23841059602649006,70.52056697,3.080770339264361,17.96471727101877,chickpea,3.0,0,18.97169351940945
57,68,81,17.17012591,17.30457712,8.081095263,0.3825503355704698,72.78624223,3.278967389299442,18.000794062537736,chickpea,3.0,0,19.24317385168731
35,66,81,19.37101121,15.77458129,6.138243973,0.23809523809523808,85.24819851,3.1596991317197887,17.794188902415147,chickpea,3.0,0,21.710521552104804
35,64,78,17.92845928,14.27327988,7.496645259,0.24647887323943662,85.37378769,3.2363453303080285,17.88076841953663,chickpea,3.0,0,20.218150965508332
52,60,79,19.45339934,18.23490739,8.380185271,0.37410071942446044,75.6317566,3.239419021676272,17.866724012004628,chickpea,3.0,0,19.242756726982222
27,76,83,19.12829388,14.92241479,6.289614016,0.16981132075471697,89.61857826,3.1865558287432907,17.848885619863353,chickpea,3.0,0,21.85161172548151
57,60,84,19.1034283,17.26184541,6.586777189,0.3958333333333333,75.49101167,3.131620042216283,18.090763967148835,chickpea,3.0,0,21.998412682498838
52,68,78,17.48504075,16.96070581,6.89655198,0.3561643835616438,86.05078037,3.1409425035432967,17.954716714216822,chickpea,3.0,0,21.49967185755564
43,79,79,19.40751744,18.98030507,7.8067476560000015,0.2721518987341772,80.25064637,3.1183774172267986,17.78813014768722,chickpea,3.0,0,19.84802052378283
44,74,85,20.18649426,19.63719995,7.150681303,0.27672955974842767,78.26039559,3.126814387951878,18.006004737826203,chickpea,3.0,0,21.295402946880827
24,55,78,17.30287885,15.15405941,6.64919573,0.18045112781954886,75.57790384,3.2032787797699873,18.12643416282199,chickpea,3.0,0,21.68023163345367
29,77,75,17.50361137,15.48083156,7.778591617999999,0.19078947368421054,72.9446671,3.1384206098638474,18.01746506917584,chickpea,3.0,0,19.626150340949447
20,60,78,18.17234999,14.70085967,6.358740355,0.14492753623188406,90.7760707,3.278201815346185,17.762281546525323,chickpea,3.0,0,21.759723898527522
56,67,78,17.57445618,16.71826572,8.255450758,0.38620689655172413,77.81891424,3.3587212243085154,17.8657951358341,chickpea,3.0,0,19.124751460096764
37,66,85,20.93175255,18.91295403,6.456148474,0.24503311258278146,78.06910795,3.1519912846379183,18.04090965803939,chickpea,3.0,0,22.180570871352533
49,71,76,19.71098332,17.63879418,6.613072145,0.3333333333333333,85.57925437,3.2339370588284604,17.843451596558847,chickpea,3.0,0,22.04816750711311
59,69,80,19.07937684,17.86754927,8.165359297,0.3959731543624161,69.40619137,3.259965119805216,17.95860048593535,chickpea,3.0,0,19.367289936328653
20,79,77,18.54988627,16.02542689,7.64867466,0.1282051282051282,76.32565249,3.2571968358668504,17.991681948463658,chickpea,3.0,0,19.935612939282088
24,56,85,18.19903647,17.41333199,6.545888558,0.1702127659574468,80.6405403,3.2175921355665316,17.821525495962916,chickpea,3.0,0,21.850897001623018
51,72,75,18.88852533,14.99451145,7.1042247970000005,0.3469387755102041,80.11133840000002,3.284264850610895,17.908266007514545,chickpea,3.0,0,21.226833298302523
57,73,85,18.49311205,14.72115044,7.358099622,0.36075949367088606,91.94595352,3.2582215040429885,17.59009180911382,chickpea,3.0,0,20.63032307547497
22,64,82,19.48974337,17.17260319,6.4740245000000005,0.1506849315068493,87.51312796,3.086230366542193,17.811779778987297,chickpea,3.0,0,21.978659233229912
52,73,79,17.25769499,18.74943955,7.840339388999999,0.34210526315789475,94.00287214,3.29691221521385,17.88896172798141,chickpea,3.0,0,19.58213458584105
29,75,75,19.62416326,18.71483156,7.064790365,0.19333333333333333,88.4585692,3.298725692501597,17.789440224924242,chickpea,3.0,0,21.3810134151473
44,59,78,20.67526473,19.85388984,7.599033472,0.32116788321167883,84.78344008,3.1336679983570646,18.07745967351389,chickpea,3.0,0,20.34453362435797
41,69,82,20.02381489,16.63294455,6.715587232000001,0.271523178807947,68.97806542,3.213790392319683,17.771204405324664,chickpea,3.0,0,21.975519924864262
52,56,85,20.118744600000007,14.44228303,6.81712422,0.36879432624113473,88.68168643,3.2783295080560295,17.870214094451025,chickpea,3.0,0,21.85563270037264
34,76,80,20.65691793,15.84572566,7.985417393,0.21794871794871795,65.23811143,3.189065226816987,17.927292600849334,chickpea,3.0,0,19.656144602016198
42,74,83,19.2582557,14.2804191,7.545258424,0.267515923566879,65.78042032,3.317294413551524,18.05834587202734,chickpea,3.0,0,20.26597560047087
34,71,79,17.927806,15.85622899,7.728998197,0.22666666666666666,74.63872762,3.446383858236859,17.77063232800278,chickpea,3.0,0,19.774261998876625
27,73,79,19.16288268,15.83500655,7.354973451,0.17763157894736842,82.69766829,3.1313980055114246,18.030534918336222,chickpea,3.0,0,20.655699987675558
30,70,79,20.26942271,19.96978871,7.313122235,0.20134228187919462,69.64449182,3.071892148459545,17.915241849222685,chickpea,3.0,0,20.90302874063179
57,57,75,17.09104223,18.25142068,7.785039076,0.4318181818181818,87.27444866,3.24037846833541,17.81606767801593,chickpea,3.0,0,19.63749523090865
27,79,82,17.06579293,17.54024066,6.307004922999999,0.16770186335403728,70.87150577,3.282152859287537,17.960428890547053,chickpea,3.0,0,21.672688511333455
32,71,85,20.62767492,14.44008871,6.4039823160000005,0.20512820512820512,92.06630306,3.186909971390446,17.93412451267807,chickpea,3.0,0,22.085850661841512
31,76,82,20.8248451,17.85057083,7.599279991,0.1962025316455696,79.20509212,3.3553226751070264,17.854196855404847,chickpea,3.0,0,20.321911044384983
33,75,84,19.46210401,18.72831993,7.217018459,0.20754716981132076,68.81405149,3.076136028802598,17.921198751619727,chickpea,3.0,0,21.044285947708943
47,80,77,17.18248372,16.42891834,7.561108006,0.29936305732484075,72.85017344,3.279288471078084,17.87568718343455,chickpea,3.0,0,20.048840296762293
54,62,80,17.48911699,16.39055394,7.489545074,0.38028169014084506,79.45758333,3.1494105266990333,17.92557027764585,chickpea,3.0,0,20.234196028845396
47,79,78,17.48395377,14.76014523,6.609696734,0.29936305732484075,65.11365631,3.3819343993956523,17.98043161057283,chickpea,3.0,0,21.788890717260013
35,57,83,19.48316794,17.44534641,7.476800943,0.25,80.4986291,3.409248144091735,18.07282022473526,chickpea,3.0,0,20.445937689930776
53,73,77,19.71359733,18.09665739,7.325451279,0.35333333333333333,73.64476535,3.133330949996588,17.79043699323804,chickpea,3.0,0,20.846856289289086
45,61,78,19.48649305,16.06240074,6.489389282,0.3237410071942446,81.52842690000001,3.1550408951840647,18.12752188058635,chickpea,3.0,0,22.02806905648119
37,78,79,19.95264829,14.82633099,7.786366322,0.2356687898089172,88.6810311,3.295955397472903,17.719009763168476,chickpea,3.0,0,19.883594802709684
30,75,81,19.41789736,16.80472243,6.4084378860000015,0.19230769230769232,68.4951189,3.171283543795971,17.899040033617165,chickpea,3.0,0,21.983532394397557
37,55,82,19.45591848,18.02235902,8.423873703,0.27007299270072993,78.44910564,3.205455486981699,17.97305026376918,chickpea,3.0,0,19.193365678617443
53,65,76,20.19137759,16.41998269,8.719960893,0.375886524822695,77.33795356,3.2125354508291637,17.942317729894228,chickpea,3.0,0,19.173685723625876
22,60,85,18.8392908,14.74071856,7.811997977000001,0.15172413793103448,94.78189594,3.0180292931551573,17.851948591138665,chickpea,3.0,0,19.67310553561347
60,61,78,20.71219282,19.83643308,6.317153205,0.4316546762589928,94.03659867,3.208612834165499,17.893406318085,chickpea,3.0,0,22.12415569947971
42,67,77,18.99424448,15.9362937,7.114405288,0.2916666666666667,78.69707199,3.1410238313685053,17.86491844965484,chickpea,3.0,0,21.210569241602705
39,76,76,19.96837462,15.57324389,8.135900726000001,0.2565789473684211,69.15759062,3.1606843265349456,17.855282067426305,chickpea,3.0,0,19.43498506404663
35,63,76,17.81564548,17.60756635,7.714153037999999,0.2517985611510791,90.82097601,3.3543598091218043,17.99917875282283,chickpea,3.0,0,19.806791716675292
30,65,82,20.71424384,15.27824066,7.103798069,0.20408163265306123,76.77888672,3.084345919346997,17.94992009171723,chickpea,3.0,0,21.365043298756447
57,56,78,17.34150229,18.75626255,8.861479668,0.4253731343283582,67.9545435,3.2913171274497204,17.84492758359466,chickpea,3.0,0,18.876869610987537
48,65,78,17.43732714,14.33847406,7.861128148,0.3356643356643357,73.0926704,3.182100315741742,18.00417853066405,chickpea,3.0,0,19.509967453334557
36,56,83,18.89780215,19.76182946,7.4526709,0.2589928057553957,69.09512477,3.1820205919253395,17.944948495208386,chickpea,3.0,0,20.461084340662218
40,58,75,18.59190771,14.77959596,7.168096055,0.3007518796992481,89.60982451,3.289033798380094,17.99550475500462,chickpea,3.0,0,21.033241832398375
49,69,82,18.31561493,15.36143547,7.26311855,0.32450331125827814,81.78710463,3.2440017382318116,17.977181427313088,chickpea,3.0,0,20.819691589352797
13,60,25,17.13692774,20.59541693,5.68597166,0.15294117647058825,128.256862,3.267057908496876,17.831319042028518,kidneybeans,2.0,0,20.398913262548707
25,70,16,19.63474332,18.90705639,5.759237003,0.29069767441860467,106.3598183,3.306815074828209,17.85820043910103,kidneybeans,2.0,0,20.848255524846056
31,55,22,22.91350245,21.33953114,5.873171894,0.4025974025974026,109.225556,3.1768657704565904,17.98894790363305,kidneybeans,2.0,0,21.477284530113607
40,64,16,16.43340342,24.24045875,5.926676985,0.5,140.3717815,3.1487729353241476,17.97525556966407,kidneybeans,2.0,1,20.97339046351391
2,61,20,22.13974653,23.02251117,5.95561668,0.024691358024691357,76.64128258,3.101481556119143,17.912128383724312,kidneybeans,2.0,0,20.680257014284198
26,65,22,17.84806561,18.77621951,5.9499490810000015,0.2988505747126437,143.09841709999995,3.1274555557770274,17.925951281451603,kidneybeans,2.0,0,21.131711618339878
